Linux 6.8.0-49-generic (samoy-pc) 	12/09/2024 	_x86_64_	(12 CPU)

12:37:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:51:54 PM  all    9.94    0.00    2.80   10.54    0.00    0.25    0.00    0.00    0.00   76.47
12:51:55 PM  all   10.01    0.00    2.99   10.95    0.00    0.17    0.00    0.00    0.00   75.88
12:51:56 PM  all    9.69    0.00    3.14   10.79    0.00    0.25    0.00    0.00    0.00   76.13
12:51:57 PM  all   11.11    0.00    3.31   10.52    0.00    0.17    0.00    0.00    0.00   74.89
12:51:58 PM  all   13.63    0.00    2.67   10.79    0.00    0.26    0.00    0.00    0.00   72.65
12:51:59 PM  all    9.92    0.00    2.74   11.98    0.00    0.34    0.00    0.00    0.00   75.02
12:52:00 PM  all   13.83    0.00    3.50   11.36    0.00    0.51    0.00    0.00    0.00   70.79
12:52:01 PM  all   13.98    0.00    3.67   11.34    0.00    0.17    0.00    0.00    0.00   70.84
12:52:02 PM  all   13.57    0.00    3.33    9.90    0.00    0.51    0.00    0.00    0.00   72.70
12:52:03 PM  all   14.40    0.00    4.68   11.67    0.00    0.51    0.00    0.00    0.00   68.74
12:52:04 PM  all   14.64    0.00    4.51   11.15    0.00    0.26    0.00    0.00    0.00   69.45
12:52:05 PM  all   13.96    0.00    3.94   10.45    0.00    0.34    0.00    0.00    0.00   71.32
12:52:06 PM  all   12.72    0.00    3.93   10.50    0.00    0.17    0.00    0.00    0.00   72.67
12:52:07 PM  all   11.24    0.00    2.98   11.84    0.00    0.43    0.00    0.00    0.00   73.51
12:52:08 PM  all   10.50    0.00    2.99   10.50    0.00    0.26    0.00    0.00    0.00   75.75
12:52:09 PM  all   10.41    0.00    2.82   10.41    0.00    0.26    0.00    0.00    0.00   76.11
12:52:10 PM  all   11.53    0.00    3.42   11.02    0.00    0.17    0.00    0.00    0.00   73.87
12:52:11 PM  all   10.75    0.00    2.82   10.49    0.00    0.26    0.00    0.00    0.00   75.68
12:52:12 PM  all   12.24    0.00    3.08   10.53    0.00    0.17    0.00    0.00    0.00   73.97
12:52:13 PM  all   15.99    0.00    4.59   11.14    0.00    0.17    0.00    0.00    0.00   68.11
12:52:14 PM  all   13.63    0.00    4.49   10.33    0.00    0.51    0.00    0.00    0.00   71.04
12:52:15 PM  all   13.10    0.00    3.83   10.37    0.00    0.26    0.00    0.00    0.00   72.45
12:52:16 PM  all   10.03    0.00    3.29    9.95    0.00    0.42    0.00    0.00    0.00   76.31
12:52:17 PM  all   12.47    0.00    3.73   10.43    0.00    0.25    0.00    0.00    0.00   73.11
12:52:18 PM  all   18.84    0.00    6.42   11.30    0.00    0.51    0.00    0.00    0.00   62.93
12:52:19 PM  all   10.88    0.00    3.83   10.54    0.00    0.17    0.00    0.00    0.00   74.57
12:52:20 PM  all   13.14    0.00    4.69   11.18    0.00    0.43    0.00    0.00    0.00   70.56
12:52:21 PM  all   10.26    0.08    4.16    9.67    0.00    0.42    0.00    0.00    0.00   75.40
12:52:22 PM  all   17.65    0.00    4.09   10.74    0.00    0.17    0.00    0.00    0.00   67.35
12:52:23 PM  all   11.08    0.00    3.32   10.74    0.00    0.26    0.00    0.00    0.00   74.60
12:52:24 PM  all   10.32    0.00    2.99   11.01    0.00    0.34    0.00    0.00    0.00   75.34
12:52:25 PM  all   12.65    0.00    3.42   12.05    0.00    0.17    0.00    0.00    0.00   71.71
12:52:26 PM  all   13.40    0.00    4.10   11.69    0.00    0.43    0.00    0.00    0.00   70.39
12:52:27 PM  all   12.44    0.00    4.00   11.07    0.00    0.17    0.00    0.00    0.00   72.32
12:52:28 PM  all   15.73    0.00    4.93   10.88    0.00    0.51    0.00    0.00    0.00   67.94
12:52:29 PM  all   13.76    0.00    4.53   11.54    0.00    0.17    0.00    0.00    0.00   70.00
12:52:30 PM  all   13.84    0.00    4.75   11.46    0.00    0.17    0.00    0.00    0.00   69.78
12:52:31 PM  all   10.15    0.00    3.58    9.56    0.00    0.43    0.00    0.00    0.00   76.28
12:52:32 PM  all   11.97    0.00    4.27   10.17    0.00    0.26    0.00    0.00    0.00   73.33
12:52:33 PM  all   13.45    0.00    3.94   10.54    0.00    0.26    0.00    0.00    0.00   71.81
12:52:34 PM  all   11.51    0.00    4.60   10.14    0.00    0.43    0.00    0.00    0.00   73.32
12:52:35 PM  all   10.67    0.00    3.64   10.75    0.00    0.42    0.00    0.00    0.00   74.51
12:52:36 PM  all   14.41    0.00    4.46   10.63    0.00    0.09    0.00    0.00    0.00   70.41
12:52:37 PM  all   12.57    0.00    4.28   10.78    0.00    0.34    0.00    0.00    0.00   72.03
12:52:38 PM  all   12.22    0.00    4.16   10.87    0.00    0.17    0.00    0.00    0.00   72.58
12:52:39 PM  all   12.86    0.00    4.51   10.90    0.00    0.85    0.00    0.00    0.00   70.87
12:52:40 PM  all   13.89    0.00    4.40   11.60    0.00    0.59    0.00    0.00    0.00   69.52
12:52:41 PM  all   13.58    0.00    4.33   10.36    0.00    0.34    0.00    0.00    0.00   71.39
12:52:42 PM  all   17.01    0.00    4.76   10.63    0.00    0.17    0.00    0.00    0.00   67.43
12:52:43 PM  all   13.38    0.00    4.18   11.17    0.00    0.43    0.00    0.00    0.00   70.84
12:52:44 PM  all   16.45    0.00    4.86   11.00    0.00    0.26    0.00    0.00    0.00   67.43
12:52:45 PM  all   13.86    0.00    4.31   10.90    0.00    0.68    0.00    0.00    0.00   70.25
12:52:46 PM  all   11.76    0.00    3.58    9.80    0.00    0.17    0.00    0.00    0.00   74.68
12:52:47 PM  all   15.40    0.00    5.25   10.83    0.00    0.51    0.00    0.00    0.00   68.02
12:52:48 PM  all   16.41    0.00    5.10   11.05    0.00    0.43    0.00    0.00    0.00   67.01
12:52:49 PM  all   11.40    0.00    3.72   10.73    0.00    0.42    0.00    0.00    0.00   73.73
12:52:50 PM  all   10.23    0.00    4.06   10.65    0.00    0.51    0.00    0.00    0.00   74.56
12:52:51 PM  all   14.82    0.00    4.86   11.67    0.00    0.34    0.00    0.00    0.00   68.31
12:52:52 PM  all   10.97    0.00    3.74   11.31    0.00    0.26    0.00    0.00    0.00   73.72
12:52:53 PM  all   12.29    0.00    4.07   10.93    0.00    0.34    0.00    0.00    0.00   72.37
12:52:54 PM  all   10.95    0.00    3.31   11.04    0.00    0.51    0.00    0.00    0.00   74.19
12:52:55 PM  all   11.47    0.00    3.40   10.96    0.00    0.25    0.00    0.00    0.00   73.92
12:52:56 PM  all   11.55    0.00    2.91   11.46    0.00    0.51    0.00    0.00    0.00   73.57
12:52:57 PM  all   11.17    0.00    3.50   10.66    0.00    0.26    0.00    0.00    0.00   74.42
12:52:58 PM  all   13.53    0.00    4.26   11.06    0.00    0.09    0.00    0.00    0.00   71.06
12:52:59 PM  all   13.42    0.00    4.16   10.45    0.00    0.42    0.00    0.00    0.00   71.54
12:53:00 PM  all   15.24    0.00    4.37   10.36    0.00    0.09    0.00    0.00    0.00   69.95
12:53:01 PM  all   15.70    0.00    5.52   10.61    0.00    0.42    0.00    0.00    0.00   67.74
12:53:02 PM  all   17.25    0.00    4.78   10.50    0.00    0.34    0.00    0.00    0.00   67.12
12:53:03 PM  all   14.36    0.00    4.10   10.94    0.00    0.43    0.00    0.00    0.00   70.17
12:53:04 PM  all   13.28    0.00    4.31   11.00    0.00    0.68    0.00    0.00    0.00   70.73
12:53:05 PM  all   13.04    0.08    3.98   10.50    0.00    0.59    0.00    0.00    0.00   71.80
12:53:06 PM  all   13.90    0.00    4.09   10.57    0.00    0.17    0.00    0.00    0.00   71.27
12:53:07 PM  all   11.68    0.00    3.07   11.25    0.00    0.17    0.00    0.00    0.00   73.83
12:53:08 PM  all    8.68    0.00    2.98   10.55    0.00    0.51    0.00    0.00    0.00   77.28
12:53:09 PM  all   10.12    0.00    3.06   10.54    0.00    0.34    0.00    0.00    0.00   75.94
12:53:10 PM  all   14.30    0.00    3.34   11.47    0.00    0.17    0.00    0.00    0.00   70.72
12:53:11 PM  all   11.62    0.00    3.14   10.60    0.00    0.34    0.00    0.00    0.00   74.30
12:53:12 PM  all    7.31    0.00    2.89   10.20    0.00    0.34    0.00    0.00    0.00   79.27
12:53:13 PM  all    8.40    0.00    2.46   13.23    0.00    0.42    0.00    0.00    0.00   75.49
12:53:14 PM  all    8.63    0.00    2.96   12.27    0.00    0.59    0.00    0.00    0.00   75.55
12:53:15 PM  all    9.03    0.00    2.30   12.10    0.00    0.43    0.00    0.00    0.00   76.15
12:53:16 PM  all    5.56    0.00    2.70    9.87    0.00    0.17    0.00    0.00    0.00   81.70
12:53:17 PM  all    8.58    0.00    2.55   13.68    0.00    0.42    0.00    0.00    0.00   74.77
12:53:18 PM  all   11.57    0.00    3.21   12.42    0.00    0.34    0.00    0.00    0.00   72.47
12:53:19 PM  all    7.76    0.00    2.78   10.63    0.00    0.59    0.00    0.00    0.00   78.23
12:53:20 PM  all    4.81    0.00    2.20    9.97    0.00    0.42    0.00    0.00    0.00   82.60
12:53:21 PM  all    9.28    0.00    2.90   11.33    0.00    0.17    0.00    0.00    0.00   76.32
12:53:22 PM  all   13.36    0.00    3.04   10.90    0.00    0.34    0.00    0.00    0.00   72.36
12:53:23 PM  all   12.72    0.00    3.39   11.45    0.00    0.34    0.00    0.00    0.00   72.09
12:53:24 PM  all   11.01    0.00    3.84   10.75    0.00    0.34    0.00    0.00    0.00   74.06
12:53:25 PM  all   11.05    0.00    5.10   10.88    0.00    0.51    0.00    0.00    0.00   72.47
12:53:26 PM  all   13.52    0.00    4.25   10.80    0.00    0.26    0.00    0.00    0.00   71.17
12:53:27 PM  all   10.22    0.00    3.29   10.39    0.00    0.34    0.00    0.00    0.00   75.76
12:53:28 PM  all   10.16    0.00    3.05   11.01    0.00    0.34    0.00    0.00    0.00   75.44
12:53:29 PM  all   13.33    0.00    3.53   11.87    0.00    0.26    0.00    0.00    0.00   71.02
12:53:30 PM  all   13.28    0.00    3.23   11.32    0.00    0.26    0.00    0.00    0.00   71.91
12:53:31 PM  all   11.42    0.08    3.30   10.58    0.00    0.51    0.00    0.00    0.00   74.11
12:53:32 PM  all   14.43    0.00    3.88   11.39    0.00    0.25    0.00    0.00    0.00   70.04
12:53:33 PM  all   14.58    0.00    3.58   11.85    0.00    0.34    0.00    0.00    0.00   69.65
12:53:34 PM  all    8.11    0.00    2.70    9.97    0.00    0.42    0.00    0.00    0.00   78.78
12:53:35 PM  all   14.14    0.00    4.32   10.67    0.00    0.25    0.00    0.00    0.00   70.62
12:53:36 PM  all   14.97    0.00    3.91   10.80    0.00    0.34    0.00    0.00    0.00   69.98
12:53:37 PM  all   14.60    0.00    3.90   10.78    0.00    0.51    0.00    0.00    0.00   70.20
12:53:38 PM  all   11.96    0.00    3.99   10.09    0.00    0.59    0.00    0.00    0.00   73.37
12:53:39 PM  all   14.46    0.00    4.42   11.14    0.00    0.43    0.00    0.00    0.00   69.56
12:53:40 PM  all   13.56    0.00    3.78   10.64    0.00    0.26    0.00    0.00    0.00   71.76
12:53:41 PM  all   16.30    0.00    4.01   11.35    0.00    0.26    0.00    0.00    0.00   68.09
12:53:42 PM  all   14.52    0.00    3.93   11.36    0.00    0.43    0.00    0.00    0.00   69.77
12:53:43 PM  all   12.12    0.00    3.24   10.92    0.00    0.09    0.00    0.00    0.00   73.63
12:53:44 PM  all   16.50    0.00    4.31   12.10    0.00    0.42    0.00    0.00    0.00   66.67
12:53:45 PM  all   14.55    0.00    3.77   11.04    0.00    0.09    0.00    0.00    0.00   70.55
12:53:46 PM  all   13.82    0.00    3.84   11.35    0.00    0.34    0.00    0.00    0.00   70.65
12:53:47 PM  all   13.14    0.00    4.52   10.15    0.00    0.43    0.00    0.00    0.00   71.76
12:53:48 PM  all   15.32    0.00    3.53   11.19    0.00    0.26    0.00    0.00    0.00   69.71
12:53:49 PM  all   11.38    0.00    3.31   10.11    0.00    0.25    0.00    0.00    0.00   74.94
12:53:50 PM  all   17.85    0.00    3.35   11.16    0.00    0.52    0.00    0.00    0.00   67.12
12:53:51 PM  all   13.71    0.00    3.94   11.31    0.00    0.26    0.00    0.00    0.00   70.78
12:53:52 PM  all   13.61    0.00    3.77   11.22    0.00    0.26    0.00    0.00    0.00   71.15
12:53:53 PM  all   14.91    0.00    4.51   10.90    0.00    0.34    0.00    0.00    0.00   69.34
12:53:54 PM  all   14.04    0.00    4.26   11.23    0.00    0.26    0.00    0.00    0.00   70.21
12:53:55 PM  all   11.90    0.00    4.25   10.88    0.00    0.26    0.00    0.00    0.00   72.70
12:53:56 PM  all   10.57    0.00    3.58   10.32    0.00    0.26    0.00    0.00    0.00   75.28
12:53:57 PM  all   12.78    0.00    4.20   11.15    0.00    0.34    0.00    0.00    0.00   71.53
12:53:58 PM  all   11.41    0.00    3.58   10.90    0.00    0.34    0.00    0.00    0.00   73.76
12:53:59 PM  all    8.50    0.00    2.97    9.69    0.00    0.42    0.00    0.00    0.00   78.42
12:54:00 PM  all   13.20    0.00    3.34   10.45    0.00    0.34    0.00    0.00    0.00   72.66
12:54:01 PM  all   15.85    0.00    4.75   11.02    0.00    0.17    0.00    0.00    0.00   68.22
12:54:02 PM  all   13.77    0.00    3.59   10.78    0.00    0.26    0.00    0.00    0.00   71.60
12:54:03 PM  all   12.63    0.00    2.99   10.67    0.00    0.34    0.00    0.00    0.00   73.38
12:54:04 PM  all   15.01    0.00    3.43   11.75    0.00    0.26    0.00    0.00    0.00   69.55
12:54:05 PM  all   13.91    0.00    3.58   11.35    0.00    0.34    0.00    0.00    0.00   70.82
12:54:06 PM  all   11.28    0.00    3.33   10.26    0.00    0.60    0.00    0.00    0.00   74.53
12:54:07 PM  all   12.64    0.00    3.33   12.04    0.00    0.34    0.00    0.00    0.00   71.65
12:54:08 PM  all   15.69    0.00    3.56   11.70    0.00    0.17    0.00    0.00    0.00   68.87
12:54:09 PM  all   10.14    0.00    3.38   11.06    0.00    0.34    0.00    0.00    0.00   75.08
12:54:10 PM  all   11.08    0.00    3.50   10.83    0.00    0.34    0.00    0.00    0.00   74.25
12:54:11 PM  all   11.80    0.00    3.23   11.80    0.00    0.34    0.00    0.00    0.00   72.84
12:54:12 PM  all   13.50    0.00    4.75   10.19    0.00    0.51    0.00    0.00    0.00   71.05
12:54:13 PM  all   13.49    0.00    4.01   11.10    0.00    0.26    0.00    0.00    0.00   71.14
12:54:14 PM  all   14.12    0.00    4.17   10.54    0.00    0.51    0.00    0.00    0.00   70.66
12:54:15 PM  all   13.04    0.00    3.41   11.59    0.00    0.43    0.00    0.00    0.00   71.53
12:54:16 PM  all   13.61    0.00    3.47   10.74    0.00    0.17    0.00    0.00    0.00   72.02
12:54:17 PM  all   12.53    0.00    3.56   11.09    0.00    0.34    0.00    0.00    0.00   72.48
12:54:18 PM  all   15.56    0.00    4.25   11.56    0.00    0.17    0.00    0.00    0.00   68.45
12:54:19 PM  all   13.59    0.00    3.88   10.63    0.00    0.25    0.00    0.00    0.00   71.65
12:54:20 PM  all   11.14    0.00    3.66   10.54    0.00    0.43    0.00    0.00    0.00   74.23
12:54:21 PM  all   14.24    0.00    4.15   10.85    0.00    0.25    0.00    0.00    0.00   70.51
12:54:22 PM  all   15.86    0.00    4.69   11.34    0.00    0.34    0.00    0.00    0.00   67.77
12:54:23 PM  all   14.14    0.00    4.00   11.16    0.00    0.26    0.00    0.00    0.00   70.44
12:54:24 PM  all   13.87    0.00    3.98   11.17    0.00    0.25    0.00    0.00    0.00   70.73
12:54:25 PM  all   15.10    0.00    3.44   11.41    0.00    0.59    0.00    0.00    0.00   69.46
12:54:26 PM  all   13.38    0.00    3.26   10.81    0.00    0.34    0.00    0.00    0.00   72.21
12:54:27 PM  all   11.68    0.00    4.40   10.15    0.00    0.17    0.00    0.00    0.00   73.60
12:54:28 PM  all   13.74    0.00    3.67   11.52    0.00    0.34    0.00    0.00    0.00   70.73
12:54:29 PM  all   11.38    0.00    3.59   10.86    0.00    0.17    0.00    0.00    0.00   73.99
12:54:30 PM  all    8.46    0.00    3.05    9.90    0.00    0.59    0.00    0.00    0.00   78.00
12:54:31 PM  all   13.09    0.00    3.93   11.38    0.00    0.34    0.00    0.00    0.00   71.26
12:54:32 PM  all   12.56    0.00    3.40   11.54    0.00    0.08    0.00    0.00    0.00   72.41
12:54:33 PM  all   13.91    0.00    3.82   11.62    0.00    0.25    0.00    0.00    0.00   70.40
12:54:34 PM  all   11.40    0.00    3.32   10.38    0.00    0.43    0.00    0.00    0.00   74.47
12:54:35 PM  all   14.62    0.00    3.93   10.85    0.00    0.26    0.00    0.00    0.00   70.34
12:54:36 PM  all   13.96    0.00    4.11   10.62    0.00    0.17    0.00    0.00    0.00   71.15
12:54:37 PM  all   13.59    0.00    3.59   11.11    0.00    0.17    0.00    0.00    0.00   71.54
12:54:38 PM  all   17.63    0.00    3.24    9.97    0.00    0.43    0.00    0.00    0.00   68.74
12:54:39 PM  all   10.11    0.00    3.23    9.43    0.00    0.34    0.00    0.00    0.00   76.89
12:54:40 PM  all   11.77    0.00    3.01   10.48    0.00    0.26    0.00    0.00    0.00   74.48
12:54:41 PM  all   11.87    0.00    3.93   11.10    0.00    0.26    0.00    0.00    0.00   72.84
12:54:42 PM  all   11.78    0.00    2.99   11.61    0.00    0.26    0.00    0.00    0.00   73.36
12:54:43 PM  all   11.78    0.00    3.31   11.44    0.00    0.42    0.00    0.00    0.00   73.05
12:54:44 PM  all   11.22    0.00    3.06   10.71    0.00    0.34    0.00    0.00    0.00   74.66
12:54:45 PM  all   12.46    0.00    3.84   11.26    0.00    0.43    0.00    0.00    0.00   72.01
12:54:46 PM  all   10.80    0.00    3.66   10.37    0.00    0.51    0.00    0.00    0.00   74.66
12:54:47 PM  all   12.35    0.00    3.75   10.48    0.00    0.34    0.00    0.00    0.00   73.08
12:54:48 PM  all   14.75    0.00    4.43   11.34    0.00    0.34    0.00    0.00    0.00   69.14
12:54:49 PM  all   15.78    0.00    4.29   10.98    0.00    0.17    0.00    0.00    0.00   68.78
12:54:50 PM  all   11.32    0.00    3.95   10.21    0.00    0.34    0.00    0.00    0.00   74.19
12:54:51 PM  all   13.36    0.00    3.91   11.74    0.00    0.51    0.00    0.00    0.00   70.47
12:54:52 PM  all   13.90    0.00    4.69   10.91    0.00    0.17    0.00    0.00    0.00   70.33
12:54:53 PM  all   12.14    0.00    3.90   10.19    0.00    0.51    0.00    0.00    0.00   73.26
12:54:54 PM  all   13.23    0.00    4.69   10.15    0.00    0.43    0.00    0.00    0.00   71.50
12:54:55 PM  all   13.42    0.00    4.16   11.30    0.00    0.34    0.00    0.00    0.00   70.77
12:54:56 PM  all   14.38    0.00    4.34   10.72    0.00    0.26    0.00    0.00    0.00   70.30
12:54:57 PM  all   15.06    0.00    4.51   11.23    0.00    0.43    0.00    0.00    0.00   68.77
12:54:58 PM  all   12.50    0.00    3.68   11.30    0.00    0.26    0.00    0.00    0.00   72.26
12:54:59 PM  all   10.41    0.00    4.15   10.66    0.00    0.42    0.00    0.00    0.00   74.37
12:55:00 PM  all   10.28    0.00    3.65   10.28    0.00    0.51    0.00    0.00    0.00   75.28
12:55:01 PM  all   12.07    0.00    3.54   11.14    0.00    0.42    0.00    0.00    0.00   72.83
12:55:02 PM  all   13.44    0.00    4.48   10.23    0.00    0.68    0.00    0.00    0.00   71.17
12:55:03 PM  all   14.49    0.00    4.52   10.83    0.00    0.26    0.00    0.00    0.00   69.91
12:55:04 PM  all   12.11    0.00    3.39   10.92    0.00    0.25    0.00    0.00    0.00   73.33
12:55:05 PM  all    9.90    0.00    3.16   10.92    0.00    0.17    0.00    0.00    0.00   75.85
12:55:06 PM  all   16.69    0.00    5.65   10.96    0.00    0.34    0.00    0.00    0.00   66.36
12:55:07 PM  all   13.38    0.00    3.67   11.42    0.00    0.26    0.00    0.00    0.00   71.27
12:55:08 PM  all   15.10    0.00    4.75   11.20    0.00    0.25    0.00    0.00    0.00   68.70
12:55:09 PM  all   16.23    0.00    4.67   11.21    0.00    0.42    0.00    0.00    0.00   67.46
12:55:10 PM  all   13.03    0.00    3.81   10.49    0.00    0.25    0.00    0.00    0.00   72.42
12:55:11 PM  all   11.90    0.00    3.57   11.73    0.00    0.34    0.00    0.00    0.00   72.45
12:55:12 PM  all   16.52    0.00    5.03   11.41    0.00    0.26    0.00    0.00    0.00   66.78
12:55:13 PM  all   10.51    0.00    3.81   11.10    0.00    0.34    0.00    0.00    0.00   74.24
12:55:14 PM  all   14.02    0.00    4.05   11.06    0.00    0.34    0.00    0.00    0.00   70.52
12:55:15 PM  all   10.87    0.00    3.65   10.27    0.00    0.17    0.00    0.00    0.00   75.04
12:55:16 PM  all   14.49    0.00    5.25   11.10    0.00    0.59    0.00    0.00    0.00   68.56
12:55:17 PM  all   15.55    0.00    4.59   10.37    0.00    0.17    0.00    0.00    0.00   69.33
12:55:18 PM  all   15.72    0.00    4.93   10.71    0.00    0.34    0.00    0.00    0.00   68.31
12:55:19 PM  all   13.99    0.00    4.44   10.67    0.00    0.26    0.00    0.00    0.00   70.65
12:55:20 PM  all   13.29    0.00    4.91   10.75    0.00    0.34    0.00    0.00    0.00   70.70
12:55:21 PM  all   13.29    0.00    4.43   10.48    0.00    0.43    0.00    0.00    0.00   71.38
12:55:22 PM  all   11.46    0.00    4.67   10.02    0.00    0.59    0.00    0.00    0.00   73.26
12:55:23 PM  all   11.43    0.00    3.50   10.84    0.00    0.17    0.00    0.00    0.00   74.06
12:55:24 PM  all   13.83    0.00    3.59   11.02    0.00    0.34    0.00    0.00    0.00   71.22
12:55:25 PM  all   11.26    0.00    2.82   10.49    0.00    0.34    0.00    0.00    0.00   75.09
12:55:26 PM  all   13.11    0.00    3.60   11.31    0.00    0.17    0.00    0.00    0.00   71.81
12:55:27 PM  all   11.68    0.00    3.32   11.00    0.00    0.34    0.00    0.00    0.00   73.66
12:55:28 PM  all   14.02    0.00    3.40   11.30    0.00    0.34    0.00    0.00    0.00   70.94
12:55:29 PM  all   10.33    0.00    2.73   10.50    0.00    0.34    0.00    0.00    0.00   76.09
12:55:30 PM  all   15.23    0.00    5.11   10.55    0.00    0.26    0.00    0.00    0.00   68.85
12:55:31 PM  all   13.14    0.00    4.10   10.32    0.00    0.34    0.00    0.00    0.00   72.10
12:55:32 PM  all   14.20    0.00    4.59   11.22    0.00    0.51    0.00    0.00    0.00   69.47
12:55:33 PM  all   13.14    0.00    4.35   10.41    0.00    0.34    0.00    0.00    0.00   71.76
12:55:34 PM  all   13.68    0.00    4.36   11.71    0.00    0.34    0.00    0.00    0.00   69.91
12:55:35 PM  all   15.78    0.00    4.22   10.46    0.00    0.59    0.00    0.00    0.00   68.95
12:55:36 PM  all   13.31    0.00    4.01   10.24    0.00    0.09    0.00    0.00    0.00   72.35
12:55:37 PM  all   12.27    0.00    4.17   11.75    0.00    0.26    0.00    0.00    0.00   71.55
12:55:38 PM  all    8.95    0.00    3.89   10.81    0.00    0.51    0.00    0.00    0.00   75.84
12:55:39 PM  all    6.01    0.00    3.47   10.32    0.00    0.17    0.00    0.00    0.00   80.03
12:55:40 PM  all    9.09    0.00    2.63   12.06    0.00    0.51    0.00    0.00    0.00   75.70
12:55:41 PM  all    5.50    0.00    2.46    9.99    0.00    0.34    0.00    0.00    0.00   81.71
12:55:42 PM  all   10.59    0.00    2.97   12.12    0.00    0.25    0.00    0.00    0.00   74.07
12:55:43 PM  all    5.25    0.00    2.37   10.17    0.00    0.42    0.00    0.00    0.00   81.78
12:55:44 PM  all    8.26    0.00    2.44   10.70    0.00    0.59    0.00    0.00    0.00   78.01
12:55:45 PM  all    8.62    0.00    2.73   12.29    0.00    0.43    0.00    0.00    0.00   75.94
12:55:46 PM  all   11.03    0.00    3.39   11.79    0.00    0.51    0.00    0.00    0.00   73.28
12:55:47 PM  all   10.46    0.00    2.81   10.71    0.00    0.34    0.00    0.00    0.00   75.68
12:55:48 PM  all   10.11    0.00    3.14   11.30    0.00    0.25    0.00    0.00    0.00   75.19
12:55:49 PM  all   11.59    0.00    2.92   11.16    0.00    0.34    0.00    0.00    0.00   73.99
12:55:50 PM  all   10.09    0.00    3.25   10.60    0.00    0.26    0.00    0.00    0.00   75.81
12:55:51 PM  all    9.21    0.00    2.64   10.49    0.00    0.43    0.00    0.00    0.00   77.24
12:55:52 PM  all   12.46    0.00    3.50   11.69    0.00    0.09    0.00    0.00    0.00   72.27
12:55:53 PM  all   13.35    0.00    3.49   10.88    0.00    0.17    0.00    0.00    0.00   72.11
12:55:54 PM  all   11.95    0.00    2.99   10.84    0.00    0.34    0.00    0.00    0.00   73.89
12:55:55 PM  all    9.03    0.00    2.98   10.99    0.00    0.34    0.00    0.00    0.00   76.66
12:55:56 PM  all   12.85    0.00    3.34   11.40    0.00    0.34    0.00    0.00    0.00   72.07
12:55:57 PM  all   12.02    0.00    3.05   12.19    0.00    0.51    0.00    0.00    0.00   72.23
12:55:58 PM  all   10.63    0.00    3.06   10.88    0.00    0.26    0.00    0.00    0.00   75.17
12:55:59 PM  all   11.40    0.00    3.15   10.81    0.00    0.17    0.00    0.00    0.00   74.47
12:56:00 PM  all   11.64    0.00    3.40   11.30    0.00    0.25    0.00    0.00    0.00   73.41
12:56:01 PM  all   10.99    0.00    3.07   11.84    0.00    0.17    0.00    0.00    0.00   73.94
12:56:02 PM  all   10.10    0.00    3.06   11.46    0.00    0.34    0.00    0.00    0.00   75.04
12:56:03 PM  all   10.91    0.00    3.15   10.23    0.00    0.34    0.00    0.00    0.00   75.36
12:56:04 PM  all   11.78    0.00    3.22   11.10    0.00    0.17    0.00    0.00    0.00   73.73
12:56:05 PM  all   12.55    0.00    3.48   11.70    0.00    0.42    0.00    0.00    0.00   71.84
12:56:06 PM  all   11.69    0.00    3.16   11.52    0.00    0.43    0.00    0.00    0.00   73.21
12:56:07 PM  all   12.44    0.00    3.49   11.24    0.00    0.34    0.00    0.00    0.00   72.49
12:56:08 PM  all   12.22    0.00    3.65   10.70    0.00    0.25    0.00    0.00    0.00   73.17
12:56:09 PM  all   14.82    0.00    3.15   11.16    0.00    0.34    0.00    0.00    0.00   70.53
12:56:10 PM  all   13.80    0.00    3.49   10.39    0.00    0.34    0.00    0.00    0.00   71.98
12:56:11 PM  all   15.70    0.00    3.40   11.46    0.00    0.34    0.00    0.00    0.00   69.10
12:56:12 PM  all   13.16    0.00    3.14   10.78    0.00    0.08    0.00    0.00    0.00   72.84
12:56:13 PM  all   10.66    0.00    3.07   10.57    0.00    0.34    0.00    0.00    0.00   75.36
12:56:14 PM  all   17.26    0.00    3.76   11.11    0.00    0.26    0.00    0.00    0.00   67.61
12:56:15 PM  all   10.33    0.00    3.13   10.08    0.00    0.51    0.00    0.00    0.00   75.95
12:56:16 PM  all   15.97    0.00    3.59   11.27    0.00    0.26    0.00    0.00    0.00   68.92
12:56:17 PM  all   13.75    0.00    3.57   10.19    0.00    0.42    0.00    0.00    0.00   72.07
12:56:18 PM  all   15.50    0.00    3.49   10.82    0.00    0.43    0.00    0.00    0.00   69.76
12:56:19 PM  all   12.92    0.00    3.59   10.69    0.00    0.34    0.00    0.00    0.00   72.46
12:56:20 PM  all   13.44    0.00    3.49   12.41    0.00    0.09    0.00    0.00    0.00   70.58
12:56:21 PM  all   11.44    0.00    3.33   11.87    0.00    0.34    0.00    0.00    0.00   73.01
12:56:22 PM  all   12.16    0.00    3.23   11.48    0.00    0.17    0.00    0.00    0.00   72.96
12:56:23 PM  all   12.36    0.00    2.81   11.08    0.00    0.43    0.00    0.00    0.00   73.32
12:56:24 PM  all   12.26    0.00    3.49   11.49    0.00    0.26    0.00    0.00    0.00   72.51
12:56:25 PM  all   10.36    0.00    3.62   10.61    0.00    0.42    0.00    0.00    0.00   74.98
