Linux 6.8.0-49-generic (samoy-pc) 	12/10/2024 	_x86_64_	(12 CPU)

07:21:12 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:22:13 AM  all    7.06    0.00    2.10    0.00    0.00    0.08    0.00    0.00    0.00   90.75
07:22:14 AM  all    3.96    0.00    2.70    0.00    0.00    0.08    0.00    0.00    0.00   93.25
07:22:15 AM  all    0.67    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   98.58
07:22:16 AM  all    2.44    0.25    1.68    0.17    0.00    0.08    0.00    0.00    0.00   95.38
07:22:17 AM  all    0.58    0.00    1.09    0.08    0.00    0.00    0.00    0.00    0.00   98.25
07:22:18 AM  all    4.94    0.00    1.84    0.00    0.00    0.08    0.00    0.00    0.00   93.14
07:22:19 AM  all    3.60    0.00    1.09    0.00    0.00    0.33    0.00    0.00    0.00   94.98
07:22:20 AM  all    1.42    0.00    0.75    0.00    0.00    0.08    0.00    0.00    0.00   97.75
07:22:21 AM  all    1.92    0.00    1.09    0.00    0.00    0.17    0.00    0.00    0.00   96.83
07:22:22 AM  all    1.51    0.08    0.50    0.00    0.00    0.00    0.00    0.00    0.00   97.90
07:22:23 AM  all    0.67    0.00    0.42    0.00    0.00    0.08    0.00    0.00    0.00   98.82
07:22:24 AM  all    0.67    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   98.50
07:22:25 AM  all    1.26    0.00    0.42    0.00    0.00    0.00    0.00    0.00    0.00   98.32
07:22:26 AM  all    0.59    0.00    0.42    0.17    0.00    0.00    0.00    0.00    0.00   98.83
07:22:27 AM  all    0.83    0.00    0.58    0.00    0.00    0.08    0.00    0.00    0.00   98.50
07:22:28 AM  all    0.75    0.00    0.42    0.00    0.00    0.00    0.00    0.00    0.00   98.83
07:22:29 AM  all    0.67    0.00    0.58    0.00    0.00    0.00    0.00    0.00    0.00   98.75
07:22:30 AM  all    1.00    0.00    0.33    0.00    0.00    0.08    0.00    0.00    0.00   98.58
07:22:31 AM  all    1.85    0.00    1.09    0.00    0.00    0.08    0.00    0.00    0.00   96.98
07:22:32 AM  all    1.34    0.00    0.84    0.08    0.00    0.08    0.00    0.00    0.00   97.65
07:22:33 AM  all    1.60    0.08    0.84    0.00    0.00    0.00    0.00    0.00    0.00   97.48
07:22:34 AM  all    0.59    0.00    0.59    0.17    0.00    0.08    0.00    0.00    0.00   98.58
07:22:35 AM  all    1.26    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   97.89
07:22:36 AM  all    1.17    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   97.99
07:22:37 AM  all    0.50    0.00    0.42    0.00    0.00    0.00    0.00    0.00    0.00   99.08
07:22:38 AM  all    0.50    0.00    0.42    0.00    0.00    0.17    0.00    0.00    0.00   98.91
07:22:39 AM  all    1.42    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.58
07:22:40 AM  all    1.26    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   97.99
07:22:41 AM  all    0.17    0.08    0.25    0.08    0.00    0.00    0.00    0.00    0.00   99.41
07:22:42 AM  all    3.36    0.00    1.34    0.00    0.00    0.00    0.00    0.00    0.00   95.30
07:22:43 AM  all    3.29    0.00    1.60    0.00    0.00    0.17    0.00    0.00    0.00   94.94
07:22:44 AM  all    2.70    0.00    1.18    0.00    0.00    0.08    0.00    0.00    0.00   96.03
07:22:45 AM  all    2.30    0.00    1.02    0.00    0.00    0.09    0.00    0.00    0.00   96.60
07:22:46 AM  all    3.37    0.00    1.01    0.00    0.00    0.17    0.00    0.00    0.00   95.45
07:22:47 AM  all    1.75    0.00    0.84    0.00    0.00    0.08    0.00    0.00    0.00   97.33
07:22:48 AM  all    2.86    0.00    1.43    0.08    0.00    0.08    0.00    0.00    0.00   95.54
07:22:49 AM  all    5.22    0.00    1.52    0.00    0.00    0.17    0.00    0.00    0.00   93.09
07:22:50 AM  all    1.67    0.08    0.75    0.00    0.00    0.00    0.00    0.00    0.00   97.49
07:22:51 AM  all    0.67    0.00    0.25    0.00    0.00    0.08    0.00    0.00    0.00   98.99
