Linux 6.8.0-49-generic (samoy-pc) 	12/10/2024 	_x86_64_	(12 CPU)

08:19:03 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:20:04 AM  all    8.23    0.09    4.42   19.32    0.00    0.00    0.00    0.00    0.00   67.94
08:20:05 AM  all    9.32    0.09    5.13   18.80    0.00    0.00    0.00    0.00    0.00   66.67
08:20:06 AM  all   13.48    0.00    6.40   17.66    0.00    0.00    0.00    0.00    0.00   62.46
08:20:07 AM  all   10.15    0.00    5.34   18.76    0.00    0.09    0.00    0.00    0.00   65.66
08:20:08 AM  all   11.01    0.00    5.59   18.40    0.00    0.00    0.00    0.00    0.00   65.00
08:20:09 AM  all   13.13    0.00    4.98   17.60    0.00    0.00    0.00    0.00    0.00   64.29
08:20:10 AM  all    9.59    0.00    4.75   18.48    0.00    0.00    0.00    0.00    0.00   67.18
08:20:11 AM  all    9.32    0.00    4.49   18.46    0.00    0.00    0.00    0.00    0.00   67.73
08:20:12 AM  all   10.26    0.00    4.74   18.71    0.00    0.09    0.00    0.00    0.00   66.21
08:20:13 AM  all    9.19    0.00    4.12   18.81    0.00    0.00    0.00    0.00    0.00   67.87
08:20:14 AM  all    3.64    0.00    2.54   11.69    0.00    0.08    0.00    0.00    0.00   82.03
08:20:15 AM  all    6.09    0.00    3.34   16.47    0.00    0.00    0.00    0.00    0.00   74.10
08:20:16 AM  all    8.04    0.09    4.28   17.28    0.00    0.00    0.00    0.00    0.00   70.32
08:20:17 AM  all    1.35    0.00    1.44   10.58    0.00    0.00    0.00    0.00    0.00   86.63
08:20:18 AM  all    8.12    0.09    4.19   15.81    0.00    0.00    0.00    0.00    0.00   71.79
08:20:19 AM  all    5.06    0.00    3.09   14.67    0.00    0.00    0.00    0.00    0.00   77.19
08:20:20 AM  all    6.13    0.00    3.75   14.40    0.00    0.00    0.00    0.00    0.00   75.72
08:20:21 AM  all    6.18    0.08    3.55   11.34    0.00    0.08    0.00    0.00    0.00   78.76
